trace_id,poly_l,coeff_i,k,z_pred_cls,z_pred_val,conf,z_conf,c_ok,z_ok,pair_ok
8931,1,43,299,3,-131073,3,0.99977,True,True,True
8934,1,43,299,2,-131072,0,0.99995,True,True,True
8937,1,45,301,1,131071,2,0.99522,True,True,True
8940,1,44,300,0,131072,3,0.9998,True,True,True
8942,1,44,300,2,-131072,1,0.99443,True,True,True
8943,1,43,299,3,-131073,4,0.99944,True,True,True
8944,1,44,300,0,131072,2,0.99943,True,True,True
8945,1,45,301,1,131071,1,0.99641,True,True,True
8953,1,45,301,1,131071,2,0.99668,True,True,True
8956,1,45,301,0,131072,0,0.99663,True,True,True
8968,1,45,301,0,131072,6,0.99676,True,True,True
8972,1,45,301,0,131072,2,0.99222,True,True,True
8978,1,45,301,2,-131072,3,0.9983,True,True,True
8981,1,46,302,1,131071,2,0.99416,True,True,True
8992,1,46,302,0,131072,1,0.99773,True,True,True
8996,1,46,302,0,131072,4,0.99947,True,True,True
8998,1,46,302,2,-131072,3,0.99751,True,True,True
9011,1,45,301,3,-131073,2,0.99992,True,True,True
9020,1,47,303,0,131072,2,0.99973,True,True,True
9025,1,46,302,1,131071,5,0.9982,True,True,True
9026,1,47,303,2,-131072,0,0.99903,True,True,True
9035,1,46,302,3,-131073,3,0.99992,True,True,True
9036,1,47,303,0,131072,0,0.99992,True,True,True
9040,1,48,304,0,131072,3,0.99392,True,True,True
9044,1,48,304,0,131072,4,0.99729,True,True,True
9045,1,47,303,1,131071,1,0.99334,True,True,True
9050,1,48,304,2,-131072,0,0.99459,True,True,True
9051,1,47,303,3,-131073,2,0.99914,True,True,True
9058,1,48,304,2,-131072,0,0.99571,True,True,True
9059,1,47,303,3,-131073,1,0.99996,True,True,True
9060,1,48,304,0,131072,0,0.9996,True,True,True
9063,1,47,303,3,-131073,0,0.99858,True,True,True
9064,1,49,305,0,131072,0,0.99897,True,True,True
9066,1,48,304,2,-131072,3,0.99958,True,True,True
9067,1,47,303,3,-131073,0,0.99986,True,True,True
9073,1,48,304,1,131071,1,0.99813,True,True,True
9074,1,48,304,2,-131072,5,0.9996,True,True,True
9089,1,48,304,1,131071,0,0.99802,True,True,True
9101,1,49,305,1,131071,1,0.99711,True,True,True
9103,1,48,304,3,-131073,1,0.9916,True,True,True
9105,1,49,305,1,131071,1,0.99753,True,True,True
9112,1,50,306,0,131072,1,0.99962,True,True,True
9115,1,49,305,3,-131073,0,0.99978,True,True,True
9116,1,50,306,0,131072,0,0.99971,True,True,True
9117,1,49,305,1,131071,1,0.99937,True,True,True
9120,1,50,306,0,131072,0,0.99905,True,True,True
9123,1,49,305,3,-131073,2,0.99795,True,True,True
9127,1,49,305,3,-131073,1,0.99977,True,True,True
9128,1,50,306,0,131072,0,0.99938,True,True,True
9134,1,50,306,2,-131072,3,0.99478,True,True,True
9140,1,51,307,0,131072,4,0.99133,True,True,True
9141,1,49,305,1,131071,0,0.99691,True,True,True
9155,1,50,306,3,-131073,1,0.99844,True,True,True
9163,1,50,306,3,-131073,1,0.99876,True,True,True
9172,1,52,308,0,131072,5,0.99112,True,True,True
9177,1,50,306,1,131071,2,0.99879,True,True,True
9180,1,52,308,0,131072,2,0.99668,True,True,True
9181,1,51,307,1,131071,2,0.99951,True,True,True
9183,1,51,307,3,-131073,0,0.99993,True,True,True
9185,1,51,307,1,131071,0,0.99925,True,True,True
9188,1,52,308,0,131072,2,0.99969,True,True,True
9194,1,53,309,2,-131072,6,0.99726,True,True,True
9195,1,52,308,3,-131073,0,0.99694,True,True,True
9203,1,52,308,3,-131073,1,0.99995,True,True,True
9207,1,52,308,3,-131073,0,0.99877,True,True,True
9209,1,52,308,1,131071,2,0.99733,True,True,True
9215,1,52,308,3,-131073,2,0.99987,True,True,True
9217,1,52,308,1,131071,2,0.99889,True,True,True
9219,1,52,308,3,-131073,3,0.99994,True,True,True
9222,1,53,309,2,-131072,1,0.99852,True,True,True
9223,1,52,308,3,-131073,4,0.99944,True,True,True
9225,1,52,308,1,131071,0,0.99076,True,True,True
9230,1,54,310,2,-131072,2,0.99625,True,True,True
9231,1,53,309,3,-131073,1,0.99714,True,True,True
9236,1,54,310,0,131072,2,0.99881,True,True,True
9237,1,53,309,1,131071,2,0.99989,True,True,True
9247,1,53,309,3,-131073,2,0.99992,True,True,True
9249,1,53,309,1,131071,4,0.99527,True,True,True
9252,1,54,310,0,131072,4,0.99849,True,True,True
9255,1,53,309,3,-131073,1,0.99873,True,True,True
9261,1,54,310,1,131071,1,0.9984,True,True,True
9262,1,55,311,2,-131072,1,0.99722,True,True,True
9270,1,55,311,2,-131072,1,0.99398,True,True,True
9273,1,54,310,1,131071,0,0.99869,True,True,True
9274,1,55,311,2,-131072,1,0.99948,True,True,True
9276,1,55,311,0,131072,0,0.99808,True,True,True
9277,1,54,310,1,131071,1,0.99077,True,True,True
9280,1,55,311,0,131072,2,0.99894,True,True,True
9282,1,56,312,2,-131072,0,0.99343,True,True,True
9291,1,54,310,3,-131073,0,0.99969,True,True,True
9296,1,56,312,0,131072,3,0.99873,True,True,True
9299,1,55,311,3,-131073,2,0.99994,True,True,True
9303,1,55,311,3,-131073,1,0.9996,True,True,True
9304,1,56,312,0,131072,0,0.99961,True,True,True
9308,1,56,312,0,131072,3,0.99991,True,True,True
9314,1,57,313,2,-131072,1,0.99278,True,True,True
9316,1,57,313,0,131072,0,0.99976,True,True,True
9317,1,56,312,1,131071,2,0.99501,True,True,True
9319,1,55,311,3,-131073,3,0.99968,True,True,True
9323,1,55,311,3,-131073,1,0.99976,True,True,True
9324,1,57,313,0,131072,1,0.99969,True,True,True
9329,1,56,312,1,131071,1,0.99353,True,True,True
9332,1,57,313,0,131072,1,0.99906,True,True,True
9337,1,56,312,1,131071,2,0.9909,True,True,True
9338,1,58,314,2,-131072,0,0.99793,True,True,True
9339,1,55,311,3,-131073,0,0.99962,True,True,True
9349,1,57,313,1,131071,0,0.99693,True,True,True
9355,1,56,312,3,-131073,0,0.99943,True,True,True
9358,1,58,314,2,-131072,1,0.99621,True,True,True
9364,1,58,314,0,131072,4,0.99989,True,True,True
9366,1,59,315,2,-131072,1,0.99868,True,True,True
9368,1,58,314,0,131072,0,0.99784,True,True,True
9379,1,57,313,3,-131073,9,0.9981,True,True,True
9382,1,59,315,2,-131072,1,0.99566,True,True,True
9387,1,57,313,3,-131073,4,0.99903,True,True,True
9393,1,58,314,1,131071,1,0.99908,True,True,True
9401,1,58,314,1,131071,0,0.99697,True,True,True
9407,1,57,313,3,-131073,2,0.99911,True,True,True
9409,1,58,314,1,131071,3,0.99927,True,True,True
9417,1,58,314,1,131071,1,0.99915,True,True,True
9425,1,58,314,1,131071,3,0.99958,True,True,True
9427,1,58,314,3,-131073,0,0.99988,True,True,True
9429,1,58,314,1,131071,1,0.99945,True,True,True
9438,1,61,317,2,-131072,1,0.99026,True,True,True
9445,1,59,315,1,131071,3,0.99817,True,True,True
9454,1,61,317,2,-131072,3,0.99779,True,True,True
9459,1,59,315,3,-131073,0,0.99962,True,True,True
9466,1,61,317,2,-131072,1,0.99251,True,True,True
9473,1,60,316,1,131071,2,0.99968,True,True,True
9489,1,61,317,1,131071,1,0.99915,True,True,True
9493,1,61,317,1,131071,0,0.99964,True,True,True
9496,1,63,319,0,131072,3,0.99933,True,True,True
9498,1,63,319,2,-131072,0,0.99426,True,True,True
9500,1,63,319,0,131072,1,0.99754,True,True,True
9503,1,62,318,3,-131073,1,0.99951,True,True,True
9516,1,63,319,0,131072,0,0.9999,True,True,True
9517,1,62,318,1,131071,3,0.99485,True,True,True
9521,1,62,318,1,131071,3,0.99972,True,True,True
9522,1,64,320,2,-131072,2,0.99729,True,True,True
9526,1,64,320,2,-131072,2,0.99822,True,True,True
9528,1,64,320,0,131072,0,0.99975,True,True,True
9530,1,64,320,2,-131072,2,0.99721,True,True,True
9531,1,63,319,3,-131073,1,0.9985,True,True,True
9540,1,64,320,0,131072,0,0.99989,True,True,True
9543,1,63,319,3,-131073,3,0.99973,True,True,True
9549,1,63,319,1,131071,3,0.99922,True,True,True
9554,1,65,321,2,-131072,1,0.99722,True,True,True
9556,1,64,320,0,131072,3,0.99611,True,True,True
9557,1,63,319,1,131071,4,0.99778,True,True,True
9560,1,64,320,0,131072,0,0.99523,True,True,True
9564,1,64,320,0,131072,2,0.99997,True,True,True
9571,1,64,320,3,-131073,0,0.99885,True,True,True
9573,1,63,319,1,131071,3,0.99959,True,True,True
9574,1,65,321,2,-131072,1,0.99614,True,True,True
9580,1,64,320,0,131072,2,0.99966,True,True,True
9582,1,65,321,2,-131072,1,0.99967,True,True,True
9588,1,65,321,0,131072,1,0.99981,True,True,True
9590,1,66,322,2,-131072,4,0.99969,True,True,True
9595,1,65,321,3,-131073,3,0.99993,True,True,True
9598,1,66,322,2,-131072,3,0.99906,True,True,True
9601,1,64,320,1,131071,2,0.99956,True,True,True
9604,1,65,321,0,131072,0,0.99272,True,True,True
9615,1,66,322,3,-131073,2,0.99873,True,True,True
9617,1,65,321,1,131071,4,0.99933,True,True,True
9620,1,66,322,0,131072,2,0.99994,True,True,True
9623,1,67,323,3,-131073,2,0.99924,True,True,True
9624,1,67,323,0,131072,4,0.99952,True,True,True
9628,1,67,323,0,131072,0,0.99985,True,True,True
9629,1,65,321,1,131071,4,0.99969,True,True,True
9632,1,67,323,0,131072,2,0.99807,True,True,True
9634,1,67,323,2,-131072,1,0.99773,True,True,True
9635,1,67,323,3,-131073,3,0.99822,True,True,True
9637,1,66,322,1,131071,1,0.99757,True,True,True
9641,1,66,322,1,131071,1,0.99872,True,True,True
9645,1,66,322,1,131071,2,0.9969,True,True,True
9650,1,68,324,2,-131072,2,0.99812,True,True,True
9656,1,68,324,0,131072,1,0.99946,True,True,True
9657,1,66,322,1,131071,2,0.99966,True,True,True
9660,1,68,324,0,131072,3,0.99966,True,True,True
9661,1,67,323,1,131071,1,0.99874,True,True,True
9663,1,68,324,3,-131073,2,0.99944,True,True,True
9666,1,68,324,2,-131072,2,0.99487,True,True,True
9668,1,68,324,0,131072,1,0.99653,True,True,True
9673,1,68,324,1,131071,2,0.99938,True,True,True
9674,1,69,325,2,-131072,3,0.99037,True,True,True
9675,1,68,324,3,-131073,5,0.99979,True,True,True
9683,1,69,325,3,-131073,2,0.99861,True,True,True
9686,1,69,325,2,-131072,1,0.99526,True,True,True
9693,1,68,324,1,131071,2,0.99975,True,True,True
9694,1,69,325,2,-131072,1,0.99704,True,True,True
9695,1,69,325,3,-131073,2,0.9959,True,True,True
9708,1,70,326,0,131072,1,0.9999,True,True,True
9726,1,71,327,2,-131072,1,0.99226,True,True,True
9732,1,71,327,0,131072,1,0.99921,True,True,True
9735,1,71,327,3,-131073,2,0.99735,True,True,True
9745,1,70,326,1,131071,3,0.99979,True,True,True
9746,1,71,327,2,-131072,1,0.99757,True,True,True
9749,1,70,326,1,131071,2,0.99776,True,True,True
9751,1,71,327,3,-131073,2,0.99863,True,True,True
9758,1,72,328,2,-131072,3,0.99412,True,True,True
9761,1,71,327,1,131071,1,0.99885,True,True,True
9768,1,72,328,0,131072,1,0.99967,True,True,True
9776,1,72,328,0,131072,1,0.99935,True,True,True
9777,1,71,327,1,131071,1,0.99916,True,True,True
9778,1,72,328,2,-131072,0,0.99588,True,True,True
9782,1,72,328,2,-131072,8,0.99988,True,True,True
9786,1,73,329,2,-131072,3,0.99511,True,True,True
9787,1,72,328,3,-131073,2,0.99892,True,True,True
9792,1,73,329,0,131072,3,0.99535,True,True,True
9793,1,72,328,1,131071,4,0.99402,True,True,True
9794,1,73,329,2,-131072,1,0.99907,True,True,True
9796,1,73,329,0,131072,1,0.99948,True,True,True
9797,1,72,328,1,131071,2,0.99611,True,True,True
9798,1,73,329,2,-131072,1,0.99949,True,True,True
9801,1,72,328,1,131071,1,0.99686,True,True,True
9802,1,73,329,2,-131072,2,0.99674,True,True,True
9806,1,73,329,2,-131072,2,0.99987,True,True,True
9808,1,73,329,0,131072,2,0.99989,True,True,True
9813,1,73,329,1,131071,0,0.99896,True,True,True
9816,1,73,329,0,131072,0,0.99772,True,True,True
9817,1,73,329,1,131071,3,0.99806,True,True,True
9819,1,74,330,3,-131073,4,0.9995,True,True,True
9821,1,73,329,1,131071,0,0.99774,True,True,True
9825,1,73,329,1,131071,0,0.99834,True,True,True
9830,1,74,330,2,-131072,2,0.99319,True,True,True
9832,1,75,331,0,131072,1,0.99898,True,True,True
9840,1,75,331,0,131072,0,0.99968,True,True,True
9847,1,74,330,3,-131073,1,0.99949,True,True,True
9850,1,75,331,2,-131072,2,0.99363,True,True,True
9851,1,75,331,3,-131073,1,0.99978,True,True,True
9856,1,75,331,0,131072,1,0.99692,True,True,True
9857,1,74,330,1,131071,7,0.99932,True,True,True
9863,1,75,331,3,-131073,6,0.99975,True,True,True
9865,1,74,330,1,131071,4,0.99966,True,True,True
9870,1,75,331,2,-131072,2,0.99707,True,True,True
9875,1,75,331,3,-131073,2,0.99966,True,True,True
9881,1,75,331,1,131071,3,0.99887,True,True,True
9882,1,75,331,2,-131072,3,0.99292,True,True,True
9883,1,76,332,3,-131073,0,0.99998,True,True,True
9884,1,76,332,0,131072,1,0.99625,True,True,True
9888,1,76,332,0,131072,0,0.99994,True,True,True
9892,1,76,332,0,131072,1,0.99995,True,True,True
9894,1,76,332,2,-131072,2,0.99902,True,True,True
9898,1,76,332,2,-131072,0,0.99291,True,True,True
9901,1,77,333,1,131071,1,0.99952,True,True,True
9906,1,76,332,2,-131072,3,0.99955,True,True,True
9908,1,77,333,0,131072,0,0.99992,True,True,True
9916,1,77,333,0,131072,0,0.99622,True,True,True
9919,1,77,333,3,-131073,3,0.99699,True,True,True
9920,1,77,333,0,131072,1,0.99861,True,True,True
9933,1,78,334,1,131071,3,0.99912,True,True,True
9935,1,78,334,3,-131073,4,0.99992,True,True,True
9940,1,78,334,0,131072,0,0.99939,True,True,True
9944,1,78,334,0,131072,4,0.99965,True,True,True
9946,1,77,333,2,-131072,1,0.9979,True,True,True
9949,1,78,334,1,131071,1,0.99969,True,True,True
9951,1,79,335,3,-131073,3,0.99937,True,True,True
9971,1,79,335,3,-131073,1,0.99948,True,True,True
9972,1,79,335,0,131072,2,0.99487,True,True,True
9976,1,80,336,0,131072,2,0.99921,True,True,True
9978,1,78,334,2,-131072,0,0.9985,True,True,True
9984,1,80,336,0,131072,2,0.99557,True,True,True
9986,1,78,334,2,-131072,4,0.99559,True,True,True
9989,1,81,337,1,131071,0,0.99198,True,True,True
9991,1,80,336,3,-131073,4,0.99971,True,True,True
9996,1,80,336,0,131072,1,0.9998,True,True,True
10007,1,80,336,3,-131073,1,0.99998,True,True,True
10008,1,81,337,0,131072,3,0.99969,True,True,True
10020,1,81,337,0,131072,2,0.99799,True,True,True
10023,1,81,337,3,-131073,3,0.9996,True,True,True
10025,1,82,338,1,131071,1,0.99698,True,True,True
10027,1,81,337,3,-131073,6,0.99988,True,True,True
10031,1,81,337,3,-131073,3,0.99734,True,True,True
10036,1,81,337,0,131072,1,0.99977,True,True,True
10040,1,81,337,0,131072,0,0.99999,True,True,True
10044,1,81,337,0,131072,2,0.99985,True,True,True
10048,1,82,338,0,131072,1,0.99698,True,True,True
10049,1,83,339,1,131071,4,0.99496,True,True,True
10052,1,82,338,0,131072,2,0.99991,True,True,True
10054,1,80,336,2,-131072,2,0.99923,True,True,True
10055,1,82,338,3,-131073,3,0.99983,True,True,True
10056,1,82,338,0,131072,1,0.99937,True,True,True
10064,1,82,338,0,131072,1,0.99004,True,True,True
10071,1,83,339,3,-131073,9,0.99921,True,True,True
10073,1,83,339,1,131071,0,0.99293,True,True,True
10092,1,83,339,0,131072,0,0.9998,True,True,True
10094,1,81,337,2,-131072,0,0.99811,True,True,True
10100,1,83,339,0,131072,0,0.99559,True,True,True
10101,1,84,340,1,131071,3,0.99973,True,True,True
10107,1,84,340,3,-131073,1,0.99976,True,True,True
10108,1,83,339,0,131072,1,0.99533,True,True,True
10109,1,84,340,1,131071,2,0.99621,True,True,True
10120,1,84,340,0,131072,3,0.99769,True,True,True
10121,1,84,340,1,131071,5,0.99986,True,True,True
10124,1,84,340,0,131072,1,0.99918,True,True,True
10126,1,82,338,2,-131072,1,0.99936,True,True,True
10129,1,85,341,1,131071,0,0.99987,True,True,True
10132,1,84,340,0,131072,4,0.99918,True,True,True
10134,1,82,338,2,-131072,2,0.99277,True,True,True
10138,1,82,338,2,-131072,1,0.99551,True,True,True
10143,1,85,341,3,-131073,0,0.99988,True,True,True
10147,1,85,341,3,-131073,2,0.99726,True,True,True
10157,1,87,343,1,131071,0,0.99898,True,True,True
10159,1,85,341,3,-131073,0,0.99864,True,True,True
10160,1,85,341,0,131072,3,0.99819,True,True,True
10163,1,85,341,3,-131073,3,0.99971,True,True,True
10166,1,83,339,2,-131072,2,0.99523,True,True,True
10171,1,86,342,3,-131073,3,0.99997,True,True,True
10173,1,87,343,1,131071,1,0.99991,True,True,True
10174,1,83,339,2,-131072,3,0.99485,True,True,True
10181,1,87,343,1,131071,0,0.99304,True,True,True
10183,1,86,342,3,-131073,1,0.99994,True,True,True
10184,1,86,342,0,131072,5,0.99915,True,True,True
10189,1,88,344,1,131071,3,0.99429,True,True,True
10190,1,84,340,2,-131072,1,0.99682,True,True,True
10195,1,87,343,3,-131073,3,0.99997,True,True,True
10198,1,84,340,2,-131072,3,0.99616,True,True,True
10199,1,87,343,3,-131073,2,0.99995,True,True,True
10203,1,87,343,3,-131073,2,0.99976,True,True,True
10205,1,88,344,1,131071,0,0.99292,True,True,True
10206,1,84,340,2,-131072,2,0.99883,True,True,True
10207,1,87,343,3,-131073,4,0.99765,True,True,True
10208,1,86,342,0,131072,2,0.99886,True,True,True
10212,1,86,342,0,131072,1,0.99969,True,True,True
10213,1,88,344,1,131071,4,0.99361,True,True,True
10215,1,87,343,3,-131073,3,0.99992,True,True,True
10216,1,86,342,0,131072,5,0.99941,True,True,True
10223,1,88,344,3,-131073,3,0.99948,True,True,True
10233,1,89,345,1,131071,1,0.99749,True,True,True
10235,1,88,344,3,-131073,2,0.99951,True,True,True
10236,1,87,343,0,131072,0,0.99767,True,True,True
10240,1,87,343,0,131072,1,0.99836,True,True,True
10241,1,90,346,1,131071,5,0.9993,True,True,True
10246,1,85,341,2,-131072,2,0.99777,True,True,True
10250,1,85,341,2,-131072,3,0.99598,True,True,True
10262,1,85,341,2,-131072,2,0.99909,True,True,True
10266,1,85,341,2,-131072,2,0.9992,True,True,True
10268,1,88,344,0,131072,2,0.9966,True,True,True
10269,1,91,347,1,131071,7,0.9962,True,True,True
10271,1,90,346,3,-131073,2,0.99995,True,True,True
10273,1,91,347,1,131071,1,0.99997,True,True,True
10274,1,85,341,2,-131072,2,0.99634,True,True,True
10278,1,86,342,2,-131072,5,0.9917,True,True,True
10281,1,91,347,1,131071,2,0.99814,True,True,True
10285,1,92,348,1,131071,3,0.99532,True,True,True
10297,1,92,348,1,131071,1,0.99883,True,True,True
10301,1,93,349,1,131071,2,0.99895,True,True,True
10302,1,87,343,2,-131072,2,0.9987,True,True,True
10304,1,89,345,0,131072,0,0.9987,True,True,True
10311,1,91,347,3,-131073,3,0.99999,True,True,True
10316,1,89,345,0,131072,3,0.99997,True,True,True
10317,1,93,349,1,131071,2,0.99982,True,True,True
10320,1,89,345,0,131072,3,0.99981,True,True,True
10321,1,93,349,1,131071,4,0.99418,True,True,True
10322,1,87,343,2,-131072,3,0.99679,True,True,True
10325,1,93,349,1,131071,2,0.99939,True,True,True
10329,1,93,349,1,131071,5,0.99851,True,True,True
10330,1,88,344,2,-131072,1,0.99391,True,True,True
10332,1,90,346,0,131072,3,0.99953,True,True,True
10335,1,93,349,3,-131073,4,0.99996,True,True,True
10347,1,93,349,3,-131073,4,0.99985,True,True,True
10349,1,93,349,1,131071,2,0.99972,True,True,True
10355,1,93,349,3,-131073,3,0.99996,True,True,True
10357,1,94,350,1,131071,0,0.99672,True,True,True
10358,1,89,345,2,-131072,2,0.99939,True,True,True
10359,1,93,349,3,-131073,0,0.99964,True,True,True
10360,1,90,346,0,131072,2,0.99737,True,True,True
10361,1,94,350,1,131071,0,0.99903,True,True,True
10363,1,93,349,3,-131073,5,0.99995,True,True,True
10365,1,94,350,1,131071,2,0.99969,True,True,True
10371,1,94,350,3,-131073,2,0.99667,True,True,True
10373,1,95,351,1,131071,1,0.99816,True,True,True
10375,1,94,350,3,-131073,2,0.99594,True,True,True
10378,1,89,345,2,-131072,0,0.9906,True,True,True
10389,1,95,351,1,131071,5,0.99712,True,True,True
10400,1,92,348,0,131072,1,0.99747,True,True,True
10404,1,92,348,0,131072,1,0.9997,True,True,True
10412,1,92,348,0,131072,5,0.99992,True,True,True
10414,1,90,346,2,-131072,2,0.99001,True,True,True
10416,1,92,348,0,131072,2,0.99627,True,True,True
10419,1,95,351,3,-131073,0,0.99989,True,True,True
10421,1,96,352,1,131071,1,0.99733,True,True,True
10435,1,95,351,3,-131073,1,0.99985,True,True,True
10438,1,91,347,2,-131072,4,0.99646,True,True,True
10442,1,91,347,2,-131072,4,0.99852,True,True,True
10446,1,92,348,2,-131072,0,0.99366,True,True,True
10451,1,95,351,3,-131073,0,0.99994,True,True,True
10454,1,92,348,2,-131072,1,0.99941,True,True,True
10456,1,93,349,0,131072,2,0.99699,True,True,True
10460,1,93,349,0,131072,3,0.99891,True,True,True
10461,1,97,353,1,131071,3,0.99993,True,True,True
10463,1,96,352,3,-131073,4,0.99815,True,True,True
10471,1,96,352,3,-131073,2,0.99751,True,True,True
10473,1,98,354,1,131071,3,0.99984,True,True,True
10477,1,98,354,1,131071,4,0.99763,True,True,True
10482,1,93,349,2,-131072,0,0.99837,True,True,True
10483,1,96,352,3,-131073,5,0.9999,True,True,True
10493,1,99,355,1,131071,3,0.99713,True,True,True
10498,1,93,349,2,-131072,0,0.99698,True,True,True
10508,1,94,350,0,131072,2,0.99413,True,True,True
10512,1,95,351,0,131072,1,0.99973,True,True,True
10516,1,95,351,0,131072,3,0.9999,True,True,True
10521,1,100,356,1,131071,1,0.9973,True,True,True
10522,1,94,350,2,-131072,0,0.99974,True,True,True
10529,1,100,356,1,131071,2,0.99704,True,True,True
10531,1,99,355,3,-131073,1,0.99992,True,True,True
10533,1,100,356,1,131071,2,0.99976,True,True,True
10536,1,96,352,0,131072,1,0.99987,True,True,True
10537,1,101,357,1,131071,2,0.99285,True,True,True
10541,1,101,357,1,131071,0,0.99987,True,True,True
10553,1,101,357,1,131071,2,0.99992,True,True,True
10562,1,96,352,2,-131072,2,0.99786,True,True,True
10563,1,100,356,3,-131073,1,0.99956,True,True,True
10566,1,96,352,2,-131072,3,0.99661,True,True,True
10568,1,97,353,0,131072,0,0.99993,True,True,True
10571,1,100,356,3,-131073,5,0.99983,True,True,True
10572,1,97,353,0,131072,0,0.99923,True,True,True
10585,1,101,357,1,131071,1,0.9935,True,True,True
10588,1,97,353,0,131072,2,0.99962,True,True,True
10591,1,101,357,3,-131073,1,0.99914,True,True,True
